event_id,time_s,lat,lon,peak_vertical,peak_vertical_g,peak_gyro_mag,speed_mean,event_duration,vert_jrk,num_peaks_accel,num_peaks_gyro,peak_interval_mean,peak_interval_std,asymmetry_score,vertical_energy,gyro_energy,accel_to_gyro_ratio,local_duration,score,priority,level,trip_id,label,notes,maps_link,peak_mag,peak_mag_g,suggested_label,suggested_raw_label,suggested_kind,suggestion_confidence,suggestion_rule,suggestion_reason,needs_review
258,1776412784.056,-6.8726867,109.4437067,43.56211915778156,4.442099917686627,5.98072454512161,8.644245,0.21400022506713867,11.230237609234342,3,5,0.23849999904632568,0.03450000286102295,0.19761642565254692,48842.77634049514,1671.310345931151,29.224240985631376,0.47699999809265137,0.5786568720478297,medium,candidate,c72307ef-f384-4659-aded-5319b398f560,,,"https://www.google.com/maps?q=-6.8726867,109.4437067",90.334816,9.211587647157797,Non-Event,Non-Event,condition_like,0.6922455401258648,ML_Ensemble(RF),Dipelajari dari data (Confidence: 69%),True
72,1775973600.5716667,-6.8637375,109.4531423,-46.67590736864511,-4.759617949926337,4.315073183004838,9.3108,1.000999927520752,8.36474843894328,3,4,0.5154999494552612,0.27350008487701416,0.49902226035952235,47600.939963651064,998.7431828794595,47.660840876783524,1.0309998989105225,0.5757315082151607,medium,candidate,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8637375,109.4531423",98.46698,10.040837594897342,Non-Event,Non-Event,condition_like,0.7603378573946525,ML_Ensemble(RF),Dipelajari dari data (Confidence: 76%),True
426,1776417908.2413332,-6.9758667,109.4969017,44.17740004601645,4.504841107413485,3.6958052569137423,7.165962699999999,1.683000087738037,7.813446932410752,2,3,0.20200014114379883,0.0,0.08504064639912046,46112.555006440365,1699.4016348539722,27.134583157717266,0.20200014114379883,0.5724663957371956,medium,normal,2403297f-866d-495e-a41b-b29966866b69,,,"https://www.google.com/maps?q=-6.9758667,109.4969017",95.44014,9.732185812688328,Non-Event,Non-Event,condition_like,0.7896419136419138,ML_Ensemble(RF),Dipelajari dari data (Confidence: 79%),True
320,1776413699.5015001,-6.8321683,109.4609,44.599576105753044,4.547891084697939,4.330967319148374,5.9769545,1.2549998760223389,9.97352828806308,1,5,0.0,0.0,0.6214871750154671,54516.7957268796,2026.247139880576,26.90530420844292,0.1,0.5712901580661077,medium,candidate,40a7a6c4-b8d9-447a-ba96-8503647f43bb,,,"https://www.google.com/maps?q=-6.8321683,109.4609",96.91995,9.883084437601017,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False
241,1776412658.3553333,-6.876786,109.4369846,-47.575294142450566,-4.851329877425071,3.2752933722233206,6.9692397,0.8530001640319824,13.092454505186236,1,3,0.0,0.0,0.2238329974916342,59258.64283786625,1578.8868323165384,37.531912729546434,0.1,0.5707845907647934,medium,normal,c72307ef-f384-4659-aded-5319b398f560,,,"https://www.google.com/maps?q=-6.876786,109.4369846",75.138115,7.661955407810007,Non-Event,Non-Event,condition_like,0.8511881530684775,ML_Ensemble(RF),Dipelajari dari data (Confidence: 85%),False
2,1775972285.40625,-6.8968191,109.4070534,-43.705264325499755,-4.456696662519796,2.7279287367834133,11.824939,1.8420000076293945,8.458896732757978,2,3,1.0349998474121094,0.0,0.2325285977155345,49519.876967221615,1217.5613486726459,40.67136081523576,1.0349998474121094,0.5656386921689506,medium,normal,178e7720-4939-4df4-b9af-2a0a7e15ece3,,,"https://www.google.com/maps?q=-6.8968191,109.4070534",80.0231,8.160085248275406,Non-Event,Non-Event,condition_like,0.96189918495598,ML_Ensemble(RF),Dipelajari dari data (Confidence: 96%),False
134,1775974085.4784,-6.8400767,109.4451717,-39.96421659084958,-4.0752159596650825,4.720583230005192,5.0020704,3.0869998931884766,6.850883743599488,3,4,0.26299989223480225,0.11399996280670166,0.262120557285894,43682.72887880361,2015.44586973523,21.67397771038537,0.5259997844696045,0.5636526089460571,medium,candidate,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8400767,109.4451717",69.37279,7.074055870251309,Non-Event,Non-Event,condition_like,0.6419876215738285,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 64%), pakai tebakan terbaik ML",True
318,1776413693.21,-6.8323617,109.460395,50.738906978989576,5.173928607525463,3.4600988000254413,4.6551476,0.817000150680542,12.433779154995484,0,3,0.0,0.0,0.19399644672342103,90316.84534923524,2313.5885398858063,39.037557350044416,0.0,0.5613137770452926,medium,candidate,40a7a6c4-b8d9-447a-ba96-8503647f43bb,,,"https://www.google.com/maps?q=-6.8323617,109.460395",83.997444,8.56535554955056,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False
364,1776414024.8863332,-6.8226226,109.4775229,43.85379441278873,4.471842516332155,4.242557594110921,3.7738921,6.736000061035156,6.930077811298082,1,4,0.0,0.0,0.4353686159775674,35970.08779713254,1353.914875227482,26.567466262988983,0.1,0.5609219919765956,medium,candidate,40a7a6c4-b8d9-447a-ba96-8503647f43bb,,,"https://www.google.com/maps?q=-6.8226226,109.4775229",87.73746,8.946731044750246,Non-Event,Non-Event,condition_like,0.7332782198644268,ML_Ensemble(RF),Dipelajari dari data (Confidence: 73%),True
362,1776414013.663,-6.8229028,109.4770648,-41.93353590985496,-4.276030643477126,3.620427745998221,5.2230177,3.627000093460083,8.417301149276177,2,5,1.2179999351501465,0.0,0.459879965848104,47521.46336883868,1720.6452489592616,27.618396860110362,1.2179999351501465,0.559463802652768,medium,normal,40a7a6c4-b8d9-447a-ba96-8503647f43bb,,,"https://www.google.com/maps?q=-6.8229028,109.4770648",68.00215,6.934289487235703,Non-Event,Non-Event,condition_like,0.6505089890951958,ML_Ensemble(RF),Dipelajari dari data (Confidence: 65%),True
101,1775973846.5670002,-6.8465309,109.4531269,-48.35063786837891,-4.9303929342210555,3.355881937630555,9.306911,1.4910001754760742,5.03917669991764,3,4,0.7545000314712524,0.403499960899353,0.7814593515722693,29656.7169496797,861.3039119963962,34.43234902591669,1.5090000629425049,0.5592070168097077,medium,normal,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8465309,109.4531269",76.6958,7.82079507273126,Non-Event,Non-Event,condition_like,0.6908374384236453,ML_Ensemble(RF),Dipelajari dari data (Confidence: 69%),True
21,1775973099.863,-6.8890621,109.454337,39.42351248768277,4.020079485622794,4.801670871411197,7.760183299999999,1.3569998741149902,7.458363542358263,3,5,0.684499979019165,0.3644998073577881,0.6237357152265505,39087.101447829424,1186.366681193244,32.94689747656166,1.36899995803833,0.5548221769395091,medium,candidate,178e7720-4939-4df4-b9af-2a0a7e15ece3,,,"https://www.google.com/maps?q=-6.8890621,109.454337",78.0431,7.958181438105775,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False
103,1775973866.0596669,-6.8453433,109.4529475,-41.03745027444215,-4.184655338412419,3.164902521652523,7.146892,4.768999814987183,7.561297252600822,1,4,0.0,0.0,0.6283991822569251,33779.151564391235,1052.5944479782388,32.091325958616736,0.1,0.5533717469366284,medium,normal,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8453433,109.4529475",69.333755,7.07007540801395,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False
380,1776417341.475,-6.9517283,109.4972667,48.90290724534886,4.986708737983803,3.2297242469607603,8.837266,0.5039999485015869,11.676445765167445,2,4,0.16499996185302734,0.0,0.4992895988103257,53720.89422157391,1347.5664624371238,39.86511662256165,0.16499996185302734,0.5512915403468516,medium,normal,2403297f-866d-495e-a41b-b29966866b69,,,"https://www.google.com/maps?q=-6.9517283,109.4972667",88.448395,9.019226239337593,Non-Event,Non-Event,condition_like,0.8954259153062396,ML_Ensemble(RF),Dipelajari dari data (Confidence: 90%),False
166,1776326938.1376667,-6.8553305,109.4920588,50.303736391646034,5.129553557192929,1.7743993705876226,5.442451000000001,1.6689999103546143,9.952428949993369,2,2,0.31400012969970703,0.0,0.06514338986864189,61288.33897028873,1832.8927127259014,33.43803950516115,0.31400012969970703,0.5509453149662888,medium,candidate,2ba192ad-a007-47e8-843d-e4f356c01155,,,"https://www.google.com/maps?q=-6.8553305,109.4920588",85.87804,8.757122972676704,Non-Event,Non-Event,condition_like,0.7768400488400489,ML_Ensemble(RF),Dipelajari dari data (Confidence: 78%),True
76,1775973610.505,-6.8628874,109.4531937,-45.01141517643787,-4.589886982449448,10.712666552592369,9.207847,0.0,8.896868099072051,1,5,0.0,0.0,0.06533336772674173,30009.876590744243,1388.008334264957,21.620818714331172,0.1,0.5502607697621819,medium,high_conf,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8628874,109.4531937",94.73032,9.65980431645873,Non-Event,Non-Event,condition_like,0.9380524573465749,ML_Ensemble(RF),Dipelajari dari data (Confidence: 94%),False
174,1776326983.344857,-6.8563751,109.4942614,36.302550181326225,3.701829899234318,4.594054064579563,5.640462,3.8469998836517334,7.296154201280085,2,6,0.27900004386901855,0.0,0.9499795855434028,40521.163021549335,861.7547112017403,47.02169010253485,0.27900004386901855,0.5457305454451885,medium,candidate,2ba192ad-a007-47e8-843d-e4f356c01155,,,"https://www.google.com/maps?q=-6.8563751,109.4942614",95.10081,9.697583782433348,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False
84,1775973669.0205,-6.857991,109.4534988,45.859449405889904,4.676362407742696,4.772982239319434,7.911533,0.2090001106262207,10.215665647963242,1,4,0.0,0.0,0.11383997743093989,49560.18400553525,1197.9096063851625,41.372223496660055,0.1,0.5431706037959021,medium,candidate,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.857991,109.4534988",93.45351,9.529605930669495,Non-Event,Non-Event,condition_like,0.8377630800571977,ML_Ensemble(RF),Dipelajari dari data (Confidence: 84%),False
184,1776327895.1905,-6.9003327,109.5175285,-38.84407786810665,-3.9609935980285473,6.053763401363444,17.138735,0.36299991607666016,9.797110326470047,2,6,0.4609999656677246,0.0,0.3606864456511764,43820.62127099068,1211.4253917734525,36.172777566323916,0.4609999656677246,0.5424656488324483,medium,candidate,7b68bd61-6146-4cdb-8ad6-424ae6e78950,,,"https://www.google.com/maps?q=-6.9003327,109.5175285",106.589195,10.869073026976594,Non-Event,Non-Event,condition_like,0.8649761080329031,ML_Ensemble(RF),Dipelajari dari data (Confidence: 86%),False
161,1776326904.065,-6.8541332,109.4908966,-51.31396177072468,-5.232567876973756,5.023396813033364,4.2119246,0.3540000915527344,8.894174895266957,2,3,0.2929999828338623,0.0,0.35190279064190794,32752.467801876435,951.9912447845968,34.40416910019276,0.2929999828338623,0.541867125141733,medium,candidate,2ba192ad-a007-47e8-843d-e4f356c01155,,,"https://www.google.com/maps?q=-6.8541332,109.4908966",111.02399,11.321296263249938,Non-Event,Non-Event,condition_like,0.7235513171375242,ML_Ensemble(RF),Dipelajari dari data (Confidence: 72%),True
69,1775973587.606,-6.8645797,109.4530747,48.8888521418996,4.985275516297573,3.6432365382923972,9.76029,0.4779999256134033,9.550468283533709,2,3,0.47499990463256836,0.0,0.4332806945801138,42129.978680113345,980.0139182204312,42.98916357598916,0.47499990463256836,0.5417651813402523,medium,normal,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8645797,109.4530747",67.4771,6.880749287473296,Non-Event,Non-Event,condition_like,0.9217872598440549,ML_Ensemble(RF),Dipelajari dari data (Confidence: 92%),False
92,1775973717.2076666,-6.8555021,109.4533306,49.76401195254449,5.074516981083703,3.80181762501915,5.874274,0.8280000686645508,8.409592559932479,1,4,0.0,0.0,0.08052958276923634,57033.43781719884,1807.12207259161,31.560368085065942,0.1,0.5415677985923303,medium,candidate,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8555021,109.4533306",81.46414,8.307030433430377,Non-Event,Non-Event,condition_like,0.8302026862026862,ML_Ensemble(RF),Dipelajari dari data (Confidence: 83%),False
347,1776413899.5173333,-6.8260655,109.4716114,-40.083233914184376,-4.0873523490880554,2.5426214990020637,8.2691765,3.807000160217285,7.985188681274752,0,3,0.0,0.0,0.2379856571352986,36650.30956576422,1261.0833350615235,29.062559561072643,0.0,0.5407206012156469,medium,normal,40a7a6c4-b8d9-447a-ba96-8503647f43bb,,,"https://www.google.com/maps?q=-6.8260655,109.4716114",71.0801,7.248153039009244,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False
190,1776327973.982,-6.8943442,109.5216533,-60.417994377522646,-6.160920842236916,3.1562308555112457,6.016777,0.0,8.697016880560728,2,3,0.3119997978210449,0.0,0.18768180028405385,35637.323921366515,666.9654071013945,53.43204233456857,0.3119997978210449,0.5386520354458996,medium,candidate,7b68bd61-6146-4cdb-8ad6-424ae6e78950,,,"https://www.google.com/maps?q=-6.8943442,109.5216533",89.788086,9.155836702645654,Non-Event,Non-Event,condition_like,0.7487470843332912,ML_Ensemble(RF),Dipelajari dari data (Confidence: 75%),True
44,1775973393.5559998,-6.8769719,109.4488576,49.630738404289445,5.060926861292026,2.6475516856439762,11.390678,0.45600008964538574,12.022180893755532,2,4,0.24300003051757812,0.0,0.12329589826328823,64946.106242848895,1405.8663360821597,46.1965014239141,0.24300003051757812,0.5369384188062003,medium,candidate,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8769719,109.4488576",68.68343,7.003760713393463,Non-Event,Non-Event,condition_like,0.985391823862412,ML_Ensemble(RF),Dipelajari dari data (Confidence: 99%),False
187,1776327951.655,-6.8963452,109.5218313,51.72504636438612,5.274486839479957,4.937374923727057,7.8502927,0.0,6.248416431177679,2,4,0.9219999313354492,0.0,0.06300629112159906,24521.22506704377,636.0596913953308,38.551767012148716,0.9219999313354492,0.534406065949609,medium,candidate,7b68bd61-6146-4cdb-8ad6-424ae6e78950,,,"https://www.google.com/maps?q=-6.8963452,109.5218313",77.97767,7.951509434924262,Non-Event,Non-Event,condition_like,0.687587340196036,ML_Ensemble(RF),Dipelajari dari data (Confidence: 69%),True
365,1776414034.83,-6.8226226,109.4775229,-55.35228694545124,-5.644362442368315,5.714192664678231,2.3276963,0.0,7.873191511126548,1,5,0.0,0.0,0.061174065802043834,41329.889173080366,1475.1989797405272,28.016484360864588,0.1,0.5334065786496552,medium,candidate,40a7a6c4-b8d9-447a-ba96-8503647f43bb,,,"https://www.google.com/maps?q=-6.8226226,109.4775229",119.55114,12.190823573799413,Non-Event,Non-Event,condition_like,0.7223565323565324,ML_Ensemble(RF),Dipelajari dari data (Confidence: 72%),True
279,1776412905.07,-6.8735018,109.4521896,43.69393305528221,4.45554119452435,6.614157213742353,5.7226996,0.0,10.606149046134558,2,3,0.21700000762939453,0.0,0.18494767283389496,48454.733380405785,1309.0181302574742,37.016090322491564,0.21700000762939453,0.52948311907805,medium,candidate,c72307ef-f384-4659-aded-5319b398f560,,,"https://www.google.com/maps?q=-6.8735018,109.4521896",104.81793,10.688454263178558,Non-Event,Non-Event,condition_like,0.7538328417131662,ML_Ensemble(RF),Dipelajari dari data (Confidence: 75%),True
257,1776412780.467,-6.8726867,109.4437067,-43.91534462098842,-4.478118890853494,3.272846045516998,8.644245,0.7200000286102295,10.845196741237475,3,3,0.3865000009536743,0.05750000476837158,0.4371571648616683,54407.68790744424,1855.2862017648895,29.325765386688985,0.7730000019073486,0.5250151601017864,medium,normal,c72307ef-f384-4659-aded-5319b398f560,,,"https://www.google.com/maps?q=-6.8726867,109.4437067",85.15709,8.683606532302061,Non-Event,Non-Event,condition_like,0.6578557534419603,ML_Ensemble(RF),Dipelajari dari data (Confidence: 66%),True
263,1776412801.4650002,-6.8729683,109.445525,35.334163128340585,3.603081901397581,3.4934085297381854,8.971608,1.7179999351501465,8.383205047263575,2,6,1.1349999904632568,0.0,0.7326622604700147,41038.12260754978,1247.2569888469175,32.902700038254835,1.1349999904632568,0.5213447296980002,medium,normal,c72307ef-f384-4659-aded-5319b398f560,,,"https://www.google.com/maps?q=-6.8729683,109.445525",81.0545,8.26525877848195,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False
296,1776413121.982,-6.8561312,109.4534072,45.870525519261996,4.677491856980926,5.351387317351688,5.442369,0.0,10.686808488043583,1,4,0.0,0.0,0.19127527928353466,62936.040634563666,2087.2067402960656,30.153237525231017,0.1,0.5207017046141569,medium,candidate,c72307ef-f384-4659-aded-5319b398f560,,,"https://www.google.com/maps?q=-6.8561312,109.4534072",101.19695,10.319217061891676,Non-Event,Non-Event,condition_like,0.7224210770072839,ML_Ensemble(RF),Dipelajari dari data (Confidence: 72%),True
307,1776413488.1577501,-6.8368948,109.4510861,-40.66142450998665,-4.1463113815611505,4.393649028800691,2.4950926,3.121000051498413,5.923505859295387,1,5,0.0,0.0,0.2879670690326119,47209.010368625706,1231.2979661679472,38.34084975971252,0.1,0.5171204804289241,medium,candidate,c72307ef-f384-4659-aded-5319b398f560,,,"https://www.google.com/maps?q=-6.8368948,109.4510861",58.868103,6.002875905635462,Non-Event,Non-Event,condition_like,0.735379155965363,ML_Ensemble(RF),Dipelajari dari data (Confidence: 74%),True
374,1776414073.535,-6.8217733,109.4781458,-35.52324526139955,-3.6223629130640487,4.591098492741688,2.6272352,2.755000114440918,8.717524199244306,0,4,0.0,0.0,0.31313168067542635,46673.56700603636,1510.9467797359514,30.890278599556375,0.0,0.5166177023316494,medium,candidate,40a7a6c4-b8d9-447a-ba96-8503647f43bb,,,"https://www.google.com/maps?q=-6.8217733,109.4781458",80.74916,8.23412276363488,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False
404,1776417650.5175,-6.9691931,109.4839123,-41.11844120573103,-4.1929141149863645,5.894652530577185,5.788573,0.5350000858306885,7.392914147566573,2,6,0.5280001163482666,0.0,0.40580181917901764,26686.843681947426,811.9014834838496,32.86955892057897,0.5280001163482666,0.516403716147919,medium,candidate,2403297f-866d-495e-a41b-b29966866b69,,,"https://www.google.com/maps?q=-6.9691931,109.4839123",105.117935,10.719046259426003,Non-Event,Non-Event,condition_like,0.7275434290324492,ML_Ensemble(RF),Dipelajari dari data (Confidence: 73%),True
163,1776326916.5863333,-6.8541647,109.4909159,-38.72625009286208,-3.9489785087529468,3.655460054955055,4.282162,3.746999979019165,7.361643200009337,2,2,1.7330000400543213,0.0,0.7863597232094056,40809.71784226902,883.7764377325728,46.1765171074196,1.7330000400543213,0.5154206211113015,medium,normal,2ba192ad-a007-47e8-843d-e4f356c01155,,,"https://www.google.com/maps?q=-6.8541647,109.4909159",84.26325,8.592460218321241,Pothole,Pothole,event,0.6088355437665782,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 61%), pakai tebakan terbaik ML",True
315,1776413681.5972,-6.8325817,109.4598817,-38.51751215731681,-3.927693163039041,3.5109879121213874,5.123545,3.2289998531341553,6.850728969419038,1,4,0.0,0.0,0.025128417912957637,41322.99639448598,1342.471119473303,30.78129262096685,0.1,0.5145230540109695,medium,normal,40a7a6c4-b8d9-447a-ba96-8503647f43bb,,,"https://www.google.com/maps?q=-6.8325817,109.4598817",84.22434,8.588492502536544,Non-Event,Non-Event,condition_like,0.7519755799755801,ML_Ensemble(RF),Dipelajari dari data (Confidence: 75%),True
0,1775972265.827,-6.8990167,109.406905,-38.11863536924246,-3.8870190502610438,3.4188748510005103,9.420446,1.434000015258789,7.865652211186541,2,4,1.4260001182556152,0.0,0.6384167496589849,32137.84752675797,842.397094903004,38.15047283883136,1.4260001182556152,0.512260351807898,medium,normal,178e7720-4939-4df4-b9af-2a0a7e15ece3,,,"https://www.google.com/maps?q=-6.8990167,109.406905",83.47067,8.511639550713037,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False
89,1775973698.5340002,-6.8560238,109.4533981,47.93276384081249,4.887781642131869,2.0718689668464196,6.6951985,1.061000108718872,9.729454910898198,3,5,0.5290000438690186,0.08500003814697266,0.041555301446733854,39957.97785511115,1013.9354526285989,39.4087983728278,1.058000087738037,0.5117665523570089,medium,normal,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8560238,109.4533981",58.50998,5.966357522701433,Non-Event,Non-Event,condition_like,0.4654374057315234,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 47%), pakai tebakan terbaik ML",True
78,1775973615.8035,-6.8628874,109.4531937,41.84581198083655,4.267085292208507,3.616894058342048,9.207847,0.565000057220459,10.784631318860528,2,4,0.5999999046325684,0.0,0.24561099749960166,47690.08452792785,1359.847200162134,35.07017883124781,0.5999999046325684,0.5094804232128034,medium,normal,cc249e1a-62c0-4274-812f-0019a041760e,,,"https://www.google.com/maps?q=-6.8628874,109.4531937",64.64247,6.591697470593934,Non-Event,Non-Event,condition_like,0.9750925819729064,ML_Ensemble(RF),Dipelajari dari data (Confidence: 98%),False
171,1776326967.4160001,-6.8558212,109.492751,44.290557055043,4.5163799110851315,3.694029482655256,1.8755356,2.24399995803833,8.2887958370832,1,3,0.0,0.0,0.3292290336824777,33587.06912319636,1180.8451164690164,28.44324681223711,0.1,0.5071688682352997,medium,normal,2ba192ad-a007-47e8-843d-e4f356c01155,,,"https://www.google.com/maps?q=-6.8558212,109.492751",88.92229,9.067550080812511,Non-Event,Non-Event,condition_like,0.7446591722453791,ML_Ensemble(RF),Dipelajari dari data (Confidence: 74%),True
